respondent_id,item_id,position_row,position_col,scroll_rows_visible,response
R053,I002,8,0,9,liked
R053,I196,0,1,9,liked
R053,I133,5,2,9,liked
R053,I099,4,1,9,liked
R053,I035,3,0,9,neutral
R053,I190,5,0,9,liked
R053,I149,2,3,9,neutral
R053,I022,1,1,9,liked
R053,I076,0,4,9,liked
R053,I138,2,2,9,neutral
R053,I028,9,2,9,unseen
R053,I109,7,1,9,neutral
R053,I154,4,3,9,liked
R053,I131,2,1,9,liked
R053,I057,4,4,9,disliked
R053,I142,3,1,9,disliked
R053,I163,8,2,9,liked
R053,I111,6,2,9,disliked
R053,I151,9,0,9,unseen
R053,I170,8,3,9,neutral
R053,I027,9,3,9,unseen
R053,I180,3,2,9,disliked
R053,I024,9,1,9,unseen
R053,I185,3,3,9,liked
R053,I037,1,4,9,neutral
R053,I200,9,4,9,unseen
R053,I189,,,9,chosen
R054,I200,5,3,8,disliked
R054,I182,3,2,8,neutral
R054,I007,0,3,8,liked
R054,I134,9,3,8,unseen
R054,I175,9,2,8,unseen
R054,I199,0,0,8,disliked
R054,I027,9,0,8,unseen
R054,I156,9,4,8,unseen
R054,I179,5,0,8,disliked
R054,I099,3,4,8,disliked
R054,I155,9,1,8,unseen
R054,I112,2,2,8,neutral
R054,I137,6,1,8,disliked
R054,I107,2,0,8,liked
R054,I195,7,1,8,liked
R054,I193,4,0,8,disliked
R054,I196,8,3,8,unseen
R054,I104,1,4,8,liked
R054,I017,4,2,8,disliked
R054,I162,3,0,8,liked
R054,I190,6,4,8,disliked
R054,I098,1,3,8,liked
R054,I152,8,4,8,unseen
R054,I121,7,0,8,neutral
R054,I035,6,0,8,liked
R054,I043,1,2,8,neutral
R054,I034,2,3,8,disliked
R054,I094,6,3,8,neutral
R054,I181,7,3,8,disliked
R054,I129,8,0,8,unseen
R054,I093,2,1,8,liked
R054,I041,0,1,8,neutral
R054,I163,4,1,8,disliked
R054,I161,2,4,8,disliked
R054,I157,1,0,8,liked
R054,I039,7,4,8,liked
R054,I110,5,2,8,disliked
R054,I146,0,2,8,liked
R054,I044,5,4,8,liked
R054,I029,3,1,8,neutral
R054,I148,8,2,8,unseen
R054,I036,4,4,8,neutral
R054,I024,0,4,8,liked
R054,I040,1,1,8,neutral
R054,I050,4,3,8,neutral
R054,I081,3,3,8,neutral
R054,I005,7,2,8,disliked
R054,I144,8,1,8,unseen
R054,I013,5,1,8,disliked
R054,I032,6,2,8,disliked
R054,I024,,,8,chosen
R055,I077,1,3,7,neutral
R055,I125,3,4,7,liked
R055,I021,9,1,7,unseen
R055,I089,8,3,7,unseen
R055,I167,8,2,7,unseen
R055,I023,6,4,7,liked
R055,I010,2,2,7,liked
R055,I065,8,0,7,unseen
R055,I049,8,1,7,unseen
R055,I074,6,0,7,neutral
R055,I150,0,4,7,liked
R055,I069,5,1,7,neutral
R055,I002,7,2,7,unseen
R055,I143,5,0,7,neutral
R055,I030,4,2,7,disliked
R055,I184,3,1,7,liked
R055,I130,9,3,7,unseen
R055,I029,6,3,7,neutral
R055,I063,5,2,7,liked
R055,I099,2,3,7,liked
R055,I087,3,3,7,disliked
R055,I106,1,0,7,neutral
R055,I183,2,1,7,neutral
R055,I186,4,3,7,disliked
R055,I141,0,0,7,disliked
R055,I011,2,0,7,liked
R055,I196,7,0,7,unseen
R055,I019,6,1,7,liked
R055,I073,0,3,7,liked
R055,I013,7,3,7,unseen
R055,I080,9,4,7,unseen
R055,I064,4,1,7,neutral
R055,I027,0,2,7,neutral
R055,I182,1,4,7,neutral
R055,I091,6,2,7,liked
R055,I110,7,4,7,unseen
R055,I120,0,1,7,neutral
R055,I007,2,4,7,neutral
R055,I037,3,0,7,disliked
R055,I083,4,0,7,liked
R055,I135,9,2,7,unseen
R055,I101,5,3,7,disliked
R055,I024,3,2,7,disliked
R055,I158,4,4,7,neutral
R055,I131,7,1,7,unseen
R055,I194,5,4,7,neutral
R055,I055,8,4,7,unseen
R055,I128,1,2,7,disliked
R055,I066,9,0,7,unseen
R055,I067,1,1,7,liked
R055,I067,,,7,chosen
R056,I057,9,3,9,unseen
R056,I074,8,1,9,liked
R056,I023,2,1,9,disliked
R056,I180,8,2,9,disliked
R056,I068,7,3,9,neutral
R056,I007,0,1,9,neutral
R056,I013,2,0,9,neutral
R056,I019,3,2,9,neutral
R056,I075,9,1,9,unseen
R056,I048,7,4,9,liked
R056,I193,4,2,9,liked
R056,I106,9,2,9,unseen
R056,I027,7,0,9,disliked
R056,I144,9,0,9,unseen
R056,I114,6,2,9,disliked
R056,I197,3,3,9,liked
R056,I122,7,1,9,neutral
R056,I046,4,4,9,disliked
R056,I086,3,4,9,neutral
R056,I191,0,3,9,liked
R056,I004,5,2,9,liked
R056,I103,1,1,9,neutral
R056,I012,8,0,9,disliked
R056,I131,4,3,9,liked
R056,I126,3,1,9,liked
R056,I172,0,0,9,neutral
R056,I061,8,3,9,liked
R056,I079,6,1,9,liked
R056,I038,6,3,9,liked
R056,I178,4,1,9,neutral
R056,I168,2,3,9,disliked
R056,I053,0,2,9,neutral
R056,I160,1,4,9,liked
R056,I141,5,0,9,liked
R056,I177,5,4,9,neutral
R056,I024,9,4,9,unseen
R056,I093,8,4,9,disliked
R056,I164,5,1,9,neutral
R056,I194,1,2,9,liked
R056,I145,6,4,9,liked
R056,I092,6,0,9,disliked
R056,I084,7,2,9,neutral
R056,I005,0,4,9,neutral
R056,I151,2,4,9,neutral
R056,I120,1,0,9,neutral
R056,I033,5,3,9,neutral
R056,I051,1,3,9,liked
R056,I094,2,2,9,neutral
R056,I002,3,0,9,neutral
R056,I099,4,0,9,neutral
R056,I051,,,9,chosen
R057,I053,2,0,8,disliked
R057,I181,1,3,8,liked
R057,I060,3,0,8,liked
R057,I118,2,2,8,neutral
R057,I190,9,2,8,unseen
R057,I009,8,4,8,unseen
R057,I065,4,4,8,neutral
R057,I172,4,1,8,neutral
R057,I061,7,1,8,liked
R057,I070,6,3,8,liked
R057,I067,5,2,8,liked
R057,I050,1,4,8,liked
R057,I156,0,2,8,neutral
R057,I179,0,1,8,disliked
R057,I084,0,0,8,disliked
R057,I011,8,3,8,unseen
R057,I102,6,1,8,liked
R057,I182,3,4,8,liked
R057,I150,1,1,8,disliked
R057,I131,5,4,8,liked
R057,I016,6,2,8,liked
R057,I191,9,3,8,unseen
R057,I090,9,4,8,unseen
R057,I169,6,4,8,liked
R057,I154,1,2,8,neutral
R057,I042,7,0,8,liked
R057,I018,6,0,8,neutral
R057,I199,4,0,8,liked
R057,I198,2,4,8,neutral
R057,I180,4,2,8,neutral
R057,I022,5,3,8,neutral
R057,I157,2,1,8,neutral
R057,I040,7,2,8,neutral
R057,I082,7,4,8,liked
R057,I170,3,3,8,liked
R057,I193,7,3,8,disliked
R057,I031,8,1,8,unseen
R057,I146,3,1,8,liked
R057,I041,9,1,8,unseen
R057,I140,2,3,8,liked
R057,I112,0,4,8,neutral
R057,I151,8,0,8,unseen
R057,I171,4,3,8,neutral
R057,I178,0,3,8,liked
R057,I098,9,0,8,unseen
R057,I132,3,2,8,liked
R057,I136,5,0,8,disliked
R057,I128,8,2,8,unseen
R057,I121,5,1,8,neutral
R057,I177,1,0,8,neutral
R057,I102,,,8,chosen
R058,I174,9,4,6,unseen
R058,I049,5,1,6,neutral
R058,I082,4,4,6,disliked
R058,I068,1,4,6,neutral
R058,I047,5,2,6,disliked
R058,I113,9,0,6,unseen
R058,I160,4,3,6,neutral
R058,I155,3,4,6,neutral
R058,I126,5,0,6,liked
R058,I059,1,3,6,liked
R058,I087,6,0,6,unseen
R058,I131,3,3,6,neutral
R058,I167,3,2,6,disliked
R058,I182,7,4,6,unseen
R058,I002,2,2,6,neutral
R058,I136,2,0,6,neutral
R058,I115,1,1,6,disliked
R058,I012,9,1,6,unseen
R058,I035,1,2,6,disliked
R058,I097,1,0,6,neutral
R058,I023,0,4,6,liked
R058,I200,2,3,6,disliked
R058,I192,9,3,6,unseen
R058,I062,0,2,6,liked
R058,I135,2,4,6,liked
R058,I197,4,0,6,liked
R058,I007,8,3,6,unseen
R058,I148,4,2,6,neutral
R058,I168,7,3,6,unseen
R058,I067,8,1,6,unseen
R058,I166,5,4,6,neutral
R058,I072,6,1,6,unseen
R058,I061,7,1,6,unseen
R058,I006,0,3,6,liked
R058,I019,3,0,6,liked
R058,I177,3,1,6,neutral
R058,I146,7,0,6,unseen
R058,I025,5,3,6,neutral
R058,I151,6,4,6,unseen
R058,I116,4,1,6,liked
R058,I043,0,1,6,disliked
R058,I154,0,0,6,liked
R058,I187,8,4,6,unseen
R058,I057,9,2,6,unseen
R058,I088,6,3,6,unseen
R058,I196,6,2,6,unseen
R058,I004,8,0,6,unseen
R058,I130,7,2,6,unseen
R058,I015,2,1,6,neutral
R058,I016,8,2,6,unseen
R058,I154,,,6,chosen
R059,I096,3,0,10,liked
R059,I129,8,2,10,neutral
R059,I117,6,0,10,liked
R059,I136,8,1,10,disliked
R059,I170,7,4,10,disliked
R059,I104,6,2,10,liked
R059,I098,3,1,10,neutral
R059,I115,1,0,10,liked
R059,I138,2,1,10,neutral
R059,I097,8,3,10,neutral
R059,I172,0,0,10,neutral
R059,I019,7,3,10,neutral
R059,I133,9,2,10,liked
R059,I063,0,2,10,disliked
R059,I189,7,1,10,neutral
R059,I094,5,2,10,neutral
R059,I070,4,2,10,neutral
R059,I139,1,2,10,neutral
R059,I184,6,4,10,neutral
R059,I026,5,0,10,neutral
R059,I127,2,0,10,liked
R059,I003,5,4,10,disliked
R059,I142,1,1,10,disliked
R059,I102,5,3,10,disliked
R059,I015,4,4,10,disliked
R059,I060,9,0,10,liked
R059,I195,9,1,10,liked
R059,I153,9,3,10,neutral
R059,I048,2,2,10,liked
R059,I198,4,3,10,disliked
R059,I039,0,4,10,neutral
R059,I049,9,4,10,disliked
R059,I123,0,3,10,neutral
R059,I044,1,4,10,liked
R059,I176,0,1,10,liked
R059,I082,2,4,10,liked
R059,I045,7,2,10,neutral
R059,I050,6,1,10,liked
R059,I163,4,1,10,neutral
R059,I151,6,3,10,disliked
R059,I076,8,4,10,neutral
R059,I125,7,0,10,liked
R059,I069,3,3,10,liked
R059,I052,1,3,10,liked
R059,I145,8,0,10,neutral
R059,I181,3,4,10,disliked
R059,I183,5,1,10,liked
R059,I180,4,0,10,liked
R059,I160,3,2,10,liked
R059,I188,2,3,10,disliked
R059,I104,,,10,chosen
R060,I185,3,3,4,neutral
R060,I018,9,3,4,unseen
R060,I029,9,4,4,unseen
R060,I115,8,0,4,unseen
R060,I171,4,2,4,unseen
R060,I072,5,0,4,unseen
R060,I200,4,0,4,unseen
R060,I091,0,3,4,neutral
R060,I086,2,3,4,neutral
R060,I144,6,4,4,unseen
R060,I049,2,2,4,neutral
R060,I055,4,1,4,unseen
R060,I145,1,3,4,neutral
R060,I122,8,4,4,unseen
R060,I109,5,2,4,unseen
R060,I095,3,2,4,liked
R060,I105,7,1,4,unseen
R060,I075,5,3,4,unseen
R060,I108,6,0,4,unseen
R060,I071,0,2,4,disliked
R060,I068,2,1,4,neutral
R060,I032,8,2,4,unseen
R060,I059,7,2,4,unseen
R060,I183,1,0,4,neutral
R060,I193,3,4,4,neutral
R060,I154,1,4,4,disliked
R060,I114,6,2,4,unseen
R060,I106,6,3,4,unseen
R060,I063,9,0,4,unseen
R060,I155,5,1,4,unseen
R060,I107,1,1,4,neutral
R060,I076,0,4,4,disliked
R060,I184,5,4,4,unseen
R060,I025,0,1,4,disliked
R060,I035,2,0,4,liked
R060,I085,1,2,4,liked
R060,I160,8,3,4,unseen
R060,I026,7,0,4,unseen
R060,I157,3,1,4,neutral
R060,I178,6,1,4,unseen
R060,I028,3,0,4,neutral
R060,I012,2,4,4,neutral
R060,I057,9,1,4,unseen
R060,I127,4,3,4,unseen
R060,I151,7,4,4,unseen
R060,I023,9,2,4,unseen
R060,I074,0,0,4,liked
R060,I065,4,4,4,unseen
R060,I017,7,3,4,unseen
R060,I182,8,1,4,unseen
R060,I095,,,4,chosen
R061,I157,7,2,9,disliked
R061,I027,5,0,9,neutral
R061,I151,4,2,9,disliked
R061,I041,3,3,9,liked
R061,I156,8,0,9,neutral
R061,I010,8,4,9,neutral
R061,I153,6,1,9,liked
R061,I066,7,1,9,liked
R061,I006,4,3,9,disliked
R061,I165,3,4,9,liked
R061,I023,5,4,9,liked
R061,I076,7,0,9,liked
R061,I113,3,2,9,neutral
R061,I135,6,4,9,neutral
R061,I133,8,3,9,liked
R061,I136,5,2,9,neutral
R061,I106,9,0,9,unseen
R061,I089,3,0,9,neutral
R061,I142,9,1,9,unseen
R061,I083,2,0,9,disliked
R061,I050,9,4,9,unseen
R061,I091,4,0,9,neutral
R061,I124,5,1,9,liked
R061,I166,2,4,9,liked
R061,I180,2,2,9,liked
R061,I109,7,3,9,disliked
R061,I110,1,4,9,liked
R061,I012,1,3,9,neutral
R061,I162,4,1,9,disliked
R061,I111,0,3,9,neutral
R061,I019,7,4,9,liked
R061,I053,4,4,9,disliked
R061,I093,8,1,9,liked
R061,I140,6,0,9,liked
R061,I178,0,0,9,disliked
R061,I161,0,2,9,liked
R061,I004,9,3,9,unseen
R061,I095,6,3,9,disliked
R061,I008,9,2,9,unseen
R061,I058,0,1,9,neutral
R061,I129,6,2,9,liked
R061,I059,1,2,9,neutral
R061,I042,5,3,9,neutral
R061,I035,1,1,9,liked
R061,I199,3,1,9,disliked
R061,I108,2,1,9,liked
R061,I026,1,0,9,liked
R061,I087,0,4,9,liked
R061,I099,8,2,9,neutral
R061,I080,2,3,9,disliked
R061,I087,,,9,chosen
R062,I114,7,2,4,unseen
R062,I070,7,3,4,unseen
R062,I094,1,0,4,neutral
R062,I007,4,4,4,unseen
R062,I054,6,2,4,unseen
R062,I170,0,3,4,liked
R062,I100,9,1,4,unseen
R062,I154,4,3,4,unseen
R062,I196,8,4,4,unseen
R062,I052,1,4,4,liked
R062,I090,8,1,4,unseen
R062,I006,0,2,4,neutral
R062,I028,6,0,4,unseen
R062,I178,4,0,4,unseen
R062,I017,8,3,4,unseen
R062,I083,9,0,4,unseen
R062,I111,3,2,4,liked
R062,I146,9,4,4,unseen
R062,I123,5,1,4,unseen
R062,I104,5,2,4,unseen
R062,I191,3,1,4,neutral
R062,I010,8,2,4,unseen
R062,I141,2,1,4,liked
R062,I159,5,0,4,unseen
R062,I121,2,2,4,neutral
R062,I144,3,0,4,disliked
R062,I097,6,1,4,unseen
R062,I152,3,4,4,disliked
R062,I148,1,1,4,neutral
R062,I020,2,4,4,disliked
R062,I026,4,1,4,unseen
R062,I181,6,3,4,unseen
R062,I038,7,4,4,unseen
R062,I040,2,0,4,liked
R062,I143,2,3,4,liked
R062,I053,4,2,4,unseen
R062,I140,7,0,4,unseen
R062,I065,0,4,4,neutral
R062,I137,7,1,4,unseen
R062,I147,5,4,4,unseen
R062,I076,3,3,4,liked
R062,I173,5,3,4,unseen
R062,I163,0,0,4,liked
R062,I041,8,0,4,unseen
R062,I189,9,2,4,unseen
R062,I156,1,3,4,neutral
R062,I117,6,4,4,unseen
R062,I009,0,1,4,liked
R062,I129,1,2,4,disliked
R062,I031,9,3,4,unseen
R062,I141,,,4,chosen
R063,I058,5,0,4,unseen
R063,I007,4,0,4,unseen
R063,I104,4,1,4,unseen
R063,I011,3,0,4,neutral
R063,I034,1,2,4,neutral
R063,I144,5,3,4,unseen
R063,I017,7,1,4,unseen
R063,I071,2,2,4,neutral
R063,I062,9,0,4,unseen
R063,I051,0,4,4,liked
R063,I073,3,1,4,neutral
R063,I013,8,1,4,unseen
R063,I080,3,3,4,disliked
R063,I057,9,1,4,unseen
R063,I145,4,4,4,unseen
R063,I160,3,4,4,liked
R063,I171,2,4,4,liked
R063,I106,5,4,4,unseen
R063,I163,5,1,4,unseen
R063,I020,1,3,4,liked
R063,I136,1,0,4,neutral
R063,I172,4,3,4,unseen
R063,I174,1,1,4,liked
R063,I198,6,1,4,unseen
R063,I068,8,2,4,unseen
R063,I131,9,3,4,unseen
R063,I003,0,1,4,neutral
R063,I081,7,2,4,unseen
R063,I154,5,2,4,unseen
R063,I122,4,2,4,unseen
R063,I028,6,4,4,unseen
R063,I086,9,2,4,unseen
R063,I064,8,0,4,unseen
R063,I056,0,3,4,liked
R063,I042,1,4,4,liked
R063,I196,6,2,4,unseen
R063,I124,7,3,4,unseen
R063,I139,8,3,4,unseen
R063,I149,2,1,4,neutral
R063,I176,6,3,4,unseen
R063,I119,0,2,4,neutral
R063,I019,7,0,4,unseen
R063,I027,9,4,4,unseen
R063,I102,0,0,4,liked
R063,I132,7,4,4,unseen
R063,I182,2,3,4,liked
R063,I161,2,0,4,neutral
R063,I095,6,0,4,unseen
R063,I070,8,4,4,unseen
R063,I180,3,2,4,liked
R063,I020,,,4,chosen
R064,I155,5,3,4,unseen
R064,I036,4,4,4,unseen
R064,I098,6,3,4,unseen
R064,I028,9,1,4,unseen
R064,I065,3,4,4,neutral
R064,I004,6,2,4,unseen
R064,I179,1,2,4,disliked
R064,I161,7,1,4,unseen
R064,I115,2,3,4,liked
R064,I088,6,4,4,unseen
R064,I059,3,2,4,liked
R064,I064,8,4,4,unseen
R064,I132,8,1,4,unseen
R064,I147,0,0,4,neutral
R064,I070,5,1,4,unseen
R064,I094,4,0,4,unseen
R064,I079,4,3,4,unseen
R064,I023,1,1,4,liked
R064,I043,9,2,4,unseen
R064,I095,0,1,4,neutral
R064,I099,4,1,4,unseen
R064,I108,0,3,4,liked
R064,I136,8,3,4,unseen
R064,I140,2,1,4,disliked
R064,I014,8,2,4,unseen
R064,I148,7,0,4,unseen
R064,I102,5,2,4,unseen
R064,I122,0,4,4,neutral
R064,I071,1,0,4,disliked
R064,I139,3,3,4,disliked
R064,I016,7,4,4,unseen
R064,I104,2,0,4,liked
R064,I024,3,0,4,neutral
R064,I157,0,2,4,liked
R064,I173,2,2,4,neutral
R064,I063,4,2,4,unseen
R064,I159,5,4,4,unseen
R064,I008,8,0,4,unseen
R064,I117,9,3,4,unseen
R064,I027,2,4,4,disliked
R064,I175,9,0,4,unseen
R064,I188,9,4,4,unseen
R064,I181,7,2,4,unseen
R064,I031,7,3,4,unseen
R064,I103,1,4,4,neutral
R064,I141,1,3,4,liked
R064,I127,3,1,4,liked
R064,I097,5,0,4,unseen
R064,I076,6,1,4,unseen
R064,I184,6,0,4,unseen
R064,I104,,,4,chosen
R065,I026,9,1,7,unseen
R065,I010,7,4,7,unseen
R065,I029,3,0,7,neutral
R065,I192,8,3,7,unseen
R065,I028,6,3,7,neutral
R065,I131,6,1,7,disliked
R065,I190,5,4,7,disliked
R065,I127,1,1,7,liked
R065,I173,0,3,7,neutral
R065,I049,2,2,7,liked
R065,I146,5,1,7,liked
R065,I021,0,2,7,neutral
R065,I089,7,2,7,unseen
R065,I189,6,2,7,neutral
R065,I144,7,1,7,unseen
R065,I113,4,3,7,liked
R065,I006,8,2,7,unseen
R065,I183,3,4,7,liked
R065,I038,8,1,7,unseen
R065,I056,5,2,7,disliked
R065,I200,9,4,7,unseen
R065,I046,1,3,7,liked
R065,I022,9,0,7,unseen
R065,I034,0,1,7,neutral
R065,I115,5,0,7,disliked
R065,I039,6,0,7,disliked
R065,I013,1,0,7,disliked
R065,I196,4,1,7,liked
R065,I091,8,4,7,unseen
R065,I033,2,4,7,liked
R065,I149,3,3,7,neutral
R065,I037,3,2,7,neutral
R065,I041,3,1,7,liked
R065,I069,4,4,7,liked
R065,I035,0,0,7,neutral
R065,I031,7,0,7,unseen
R065,I047,2,3,7,liked
R065,I092,6,4,7,liked
R065,I122,1,2,7,liked
R065,I004,2,1,7,disliked
R065,I106,7,3,7,unseen
R065,I177,1,4,7,neutral
R065,I071,4,2,7,neutral
R065,I051,0,4,7,disliked
R065,I020,8,0,7,unseen
R065,I136,9,2,7,unseen
R065,I124,2,0,7,liked
R065,I187,4,0,7,disliked
R065,I085,9,3,7,unseen
R065,I145,5,3,7,neutral
R065,I146,,,7,chosen
R066,I054,8,4,5,unseen
R066,I141,4,0,5,neutral
R066,I144,4,4,5,liked
R066,I105,4,3,5,disliked
R066,I064,7,2,5,unseen
R066,I164,6,1,5,unseen
R066,I058,5,2,5,unseen
R066,I049,3,1,5,liked
R066,I167,2,0,5,neutral
R066,I182,5,3,5,unseen
R066,I017,6,2,5,unseen
R066,I055,5,4,5,unseen
R066,I009,7,4,5,unseen
R066,I080,8,3,5,unseen
R066,I198,9,1,5,unseen
R066,I006,1,0,5,neutral
R066,I022,7,1,5,unseen
R066,I068,2,4,5,liked
R066,I044,0,1,5,liked
R066,I016,3,3,5,liked
R066,I096,6,4,5,unseen
R066,I021,7,0,5,unseen
R066,I071,3,0,5,liked
R066,I015,1,3,5,disliked
R066,I169,9,2,5,unseen
R066,I079,5,1,5,unseen
R066,I061,2,2,5,disliked
R066,I029,6,3,5,unseen
R066,I018,4,1,5,liked
R066,I012,0,4,5,disliked
R066,I083,8,1,5,unseen
R066,I050,2,3,5,liked
R066,I095,3,4,5,liked
R066,I170,0,2,5,liked
R066,I069,1,4,5,liked
R066,I036,9,3,5,unseen
R066,I180,9,4,5,unseen
R066,I047,1,1,5,liked
R066,I148,9,0,5,unseen
R066,I131,8,0,5,unseen
R066,I191,0,0,5,neutral
R066,I030,6,0,5,unseen
R066,I099,4,2,5,neutral
R066,I172,5,0,5,unseen
R066,I194,7,3,5,unseen
R066,I048,2,1,5,liked
R066,I109,3,2,5,disliked
R066,I184,0,3,5,neutral
R066,I127,8,2,5,unseen
R066,I138,1,2,5,neutral
R066,I170,,,5,chosen
R067,I030,0,1,4,liked
R067,I146,4,1,4,unseen
R067,I135,5,2,4,unseen
R067,I191,3,2,4,disliked
R067,I165,7,1,4,unseen
R067,I176,2,3,4,neutral
R067,I115,8,2,4,unseen
R067,I163,5,3,4,unseen
R067,I186,1,3,4,liked
R067,I064,7,4,4,unseen
R067,I077,8,3,4,unseen
R067,I087,9,3,4,unseen
R067,I035,1,4,4,neutral
R067,I143,6,4,4,unseen
R067,I039,1,1,4,neutral
R067,I023,6,3,4,unseen
R067,I028,5,1,4,unseen
R067,I041,3,4,4,liked
R067,I101,9,4,4,unseen
R067,I011,2,0,4,liked
R067,I107,8,0,4,unseen
R067,I109,4,3,4,unseen
R067,I090,3,0,4,disliked
R067,I152,3,3,4,liked
R067,I006,5,4,4,unseen
R067,I048,4,2,4,unseen
R067,I102,3,1,4,liked
R067,I134,1,0,4,neutral
R067,I055,9,0,4,unseen
R067,I124,9,1,4,unseen
R067,I120,0,2,4,neutral
R067,I052,7,0,4,unseen
R067,I025,4,4,4,unseen
R067,I092,6,0,4,unseen
R067,I189,1,2,4,neutral
R067,I196,4,0,4,unseen
R067,I153,2,1,4,liked
R067,I029,0,0,4,disliked
R067,I013,7,2,4,unseen
R067,I003,0,3,4,neutral
R067,I175,0,4,4,liked
R067,I024,6,2,4,unseen
R067,I169,2,4,4,neutral
R067,I180,8,4,4,unseen
R067,I155,2,2,4,neutral
R067,I043,7,3,4,unseen
R067,I044,6,1,4,unseen
R067,I068,9,2,4,unseen
R067,I060,5,0,4,unseen
R067,I054,8,1,4,unseen
R067,I186,,,4,chosen
R068,I080,4,0,9,disliked
R068,I127,0,1,9,disliked
R068,I009,8,3,9,liked
R068,I002,9,0,9,unseen
R068,I198,1,3,9,disliked
R068,I143,9,3,9,unseen
R068,I168,8,1,9,liked
R068,I161,5,0,9,neutral
R068,I058,3,3,9,neutral
R068,I157,7,0,9,neutral
R068,I031,1,0,9,disliked
R068,I091,2,3,9,neutral
R068,I191,6,0,9,disliked
R068,I113,4,1,9,disliked
R068,I195,5,1,9,disliked
R068,I137,4,2,9,disliked
R068,I010,4,4,9,liked
R068,I078,7,3,9,liked
R068,I004,7,4,9,liked
R068,I197,1,2,9,disliked
R068,I019,6,4,9,liked
R068,I190,9,1,9,unseen
R068,I073,5,3,9,neutral
R068,I081,1,4,9,neutral
R068,I158,8,4,9,liked
R068,I076,6,3,9,neutral
R068,I050,9,2,9,unseen
R068,I102,7,2,9,disliked
R068,I023,4,3,9,liked
R068,I136,9,4,9,unseen
R068,I022,0,3,9,neutral
R068,I181,1,1,9,disliked
R068,I182,3,1,9,liked
R068,I128,8,0,9,disliked
R068,I154,5,2,9,neutral
R068,I049,5,4,9,liked
R068,I028,2,0,9,liked
R068,I165,0,0,9,disliked
R068,I070,7,1,9,disliked
R068,I135,3,4,9,disliked
R068,I017,6,2,9,neutral
R068,I052,3,0,9,liked
R068,I186,0,2,9,neutral
R068,I176,2,1,9,disliked
R068,I173,0,4,9,neutral
R068,I160,6,1,9,liked
R068,I044,8,2,9,disliked
R068,I032,2,4,9,neutral
R068,I105,3,2,9,liked
R068,I095,2,2,9,disliked
R068,I182,,,9,chosen
R069,I185,6,2,9,disliked
R069,I013,9,0,9,unseen
R069,I126,5,2,9,disliked
R069,I070,9,2,9,unseen
R069,I141,0,4,9,liked
R069,I161,2,2,9,liked
R069,I155,6,4,9,disliked
R069,I021,4,2,9,neutral
R069,I056,8,1,9,liked
R069,I026,0,0,9,liked
R069,I076,6,0,9,disliked
R069,I036,8,2,9,liked
R069,I142,8,3,9,liked
R069,I170,4,4,9,disliked
R069,I192,9,1,9,unseen
R069,I162,0,2,9,neutral
R069,I172,1,2,9,neutral
R069,I029,5,1,9,neutral
R069,I199,3,2,9,liked
R069,I073,4,0,9,disliked
R069,I121,7,2,9,neutral
R069,I176,8,4,9,liked
R069,I180,8,0,9,liked
R069,I088,3,3,9,liked
R069,I181,1,3,9,liked
R069,I006,2,0,9,disliked
R069,I037,1,0,9,neutral
R069,I095,7,3,9,neutral
R069,I025,9,4,9,unseen
R069,I040,4,3,9,liked
R069,I173,5,0,9,neutral
R069,I007,6,1,9,neutral
R069,I057,2,1,9,liked
R069,I005,2,3,9,neutral
R069,I171,0,1,9,neutral
R069,I149,5,3,9,neutral
R069,I055,5,4,9,liked
R069,I113,3,1,9,neutral
R069,I193,2,4,9,disliked
R069,I122,7,1,9,disliked
R069,I197,9,3,9,unseen
R069,I187,7,0,9,liked
R069,I177,1,1,9,liked
R069,I002,3,0,9,neutral
R069,I157,3,4,9,neutral
R069,I135,1,4,9,neutral
R069,I034,6,3,9,liked
R069,I090,7,4,9,liked
R069,I105,4,1,9,disliked
R069,I111,0,3,9,neutral
R069,I180,,,9,chosen
R070,I158,1,3,6,neutral
R070,I104,7,4,6,unseen
R070,I123,3,3,6,disliked
R070,I149,1,1,6,liked
R070,I004,3,2,6,disliked
R070,I051,2,0,6,disliked
R070,I184,0,3,6,neutral
R070,I186,5,4,6,disliked
R070,I155,5,3,6,liked
R070,I036,8,1,6,unseen
R070,I124,7,1,6,unseen
R070,I084,9,1,6,unseen
R070,I118,6,4,6,unseen
R070,I083,8,2,6,unseen
R070,I148,7,0,6,unseen
R070,I054,9,0,6,unseen
R070,I200,3,4,6,disliked
R070,I190,6,1,6,unseen
R070,I068,5,0,6,disliked
R070,I074,0,0,6,neutral
R070,I167,3,0,6,disliked
R070,I185,4,3,6,disliked
R070,I070,9,2,6,unseen
R070,I089,1,4,6,neutral
R070,I177,5,2,6,liked
R070,I073,2,4,6,neutral
R070,I082,2,2,6,liked
R070,I174,3,1,6,neutral
R070,I078,8,4,6,unseen
R070,I011,9,3,6,unseen
R070,I156,2,3,6,disliked
R070,I055,8,3,6,unseen
R070,I119,4,1,6,neutral
R070,I197,7,2,6,unseen
R070,I108,1,0,6,liked
R070,I049,6,0,6,unseen
R070,I121,4,0,6,disliked
R070,I164,5,1,6,liked
R070,I007,2,1,6,liked
R070,I079,9,4,6,unseen
R070,I195,0,4,6,neutral
R070,I066,8,0,6,unseen
R070,I062,4,2,6,disliked
R070,I183,7,3,6,unseen
R070,I026,6,3,6,unseen
R070,I060,0,1,6,neutral
